Default,Age,ActiveLoans,Due90Days,RealEstateLoans,CrLineUtilization
0,28,3,0,0,-1.969432312
0,69,6,0,0,-6.265901393
0,47,12,0,3,-2.228405695
0,71,3,0,0,-4.312500572
0,56,11,0,1,-2.747310915
0,40,6,0,0,-0.603123678
0,64,5,0,1,-1.22894879
0,59,8,0,0,-1.850872734
0,28,6,0,1,-3.165335058
0,45,6,0,2,-0.308837615
0,31,9,0,1,-0.179964337
0,58,13,0,3,-0.670994376
1,44,9,0,3,-1.969432312
0,37,9,0,0,-3.283414346
0,68,5,0,0,-1.969432312
1,47,2,2,0,-0.328781883
0,57,14,0,1,-3.051244983
0,51,6,0,1,-1.112609798
0,50,20,0,0,-3.571985703
0,74,3,0,0,-5.546778726
0,73,6,0,1,-4.635629393
1,81,11,0,2,-0.250129416
0,58,10,0,2,-1.969432312
0,87,1,0,0,-2.911391125
0,55,14,0,3,-1.749850066
0,50,7,0,0,-0.782634347
0,34,5,0,1,-2.124438908
0,67,15,0,3,-0.331424995
0,63,15,0,1,-0.498897053
0,62,8,0,1,-1.28518286
0,59,10,0,1,-2.052604888
0,32,10,0,1,-2.823461053
0,64,10,0,1,-8.517193191
0,72,11,0,1,-0.303269596
0,64,8,0,1,-2.447610865
0,30,4,0,1,-1.502828177
0,79,5,0,0,-3.329807386
0,81,10,0,1,-5.521460918
0,41,10,0,3,-2.36765709
0,58,28,0,4,-1.461017907
0,55,8,0,1,-2.244316185
0,45,3,0,0,-3.184474398
0,44,13,0,2,-1.500135178
0,49,10,0,1,-0.792083928
0,74,4,0,1,-4.135166557
0,26,1,0,0,0
0,59,13,0,2,-1.884532869
0,39,10,0,2,-0.500875293
0,48,3,0,1,-2.587604048
0,49,6,0,2,-2.783851915
0,47,7,0,0,-4.585367559
0,28,14,0,1,-0.661648514
0,42,11,0,2,-1.055840197
0,53,10,0,1,-2.216407397
0,68,10,0,1,-1.797576355
0,31,20,0,0,-1.636809109
0,34,3,0,0,-0.71355399
0,56,12,0,1,-0.042072776
0,30,4,0,1,-0.224394333
0,52,9,0,1,-4.465408244
0,54,7,0,1,-0.199549102
0,39,7,0,2,-1.969432312
0,57,9,0,1,-2.099644249
0,60,2,0,0,-0.403766551
0,45,13,0,4,-0.945977042
0,33,1,1,0,0.814922237
0,64,10,0,2,-4.283086687
0,85,6,0,0,-1.672377712
0,34,0,1,0,0
0,37,11,0,2,-3.286084575
0,63,5,0,0,-5.683979847
0,35,10,0,1,-3.887330393
0,32,5,0,1,-2.239610294
0,73,17,0,1,-0.657394011
0,39,10,0,2,-5.599422459
0,38,6,0,1,0
0,40,1,0,0,-1.62455155
0,42,9,0,1,-0.219400565
0,36,3,0,0,0
0,64,13,0,2,-0.34658318
0,51,4,0,2,-1.242713633
0,25,5,0,0,-0.923315347
0,36,3,0,1,-1.622523152
0,34,11,0,2,-5.318520074
1,73,2,3,0,0.309027626
0,55,11,0,2,-1.740116236
1,39,15,0,1,-0.664754106
0,83,4,0,0,-7.264430223
0,63,12,0,0,-0.195528384
0,52,21,0,2,-3.151217176
0,59,9,0,2,-1.502828177
0,24,11,0,0,-0.939047719
0,44,4,0,0,-3.547379892
0,36,6,0,0,-0.739400565
0,74,8,0,1,-3.989984547
0,45,8,0,0,-3.184474398
0,41,5,0,2,-0.005716307
0,63,20,0,4,-2.061994628
0,41,7,0,0,-0.493640799
0,45,8,0,2,-1.854060495
0,54,9,0,3,-0.64207391
0,76,8,0,1,-3.286084575
0,65,13,0,1,-1.809109108
0,38,6,0,1,-2.448767603
0,47,6,0,0,0
0,68,10,0,1,-3.537017105
0,34,7,0,2,-1.873403458
0,46,16,0,1,-2.479322271
1,55,17,0,2,-0.09014355
0,34,18,0,4,-1.381107834
0,29,15,0,0,-2.622790357
0,35,3,0,0,-1.969432312
0,43,14,0,3,-2.012905018
0,37,11,0,2,-6.265901393
0,74,5,0,0,-3.206453305
0,55,7,0,2,-3.366795955
0,72,7,0,0,-4.565949473
0,80,8,0,1,-1.969432312
0,50,9,0,2,-6.265901393
0,77,5,0,0,-4.160484365
0,73,3,0,0,-0.460607908
0,52,11,0,1,-1.969432312
0,48,5,0,1,-2.896792326
0,44,5,0,0,-0.054984308
0,50,2,0,0,-1.969432312
0,44,9,0,0,-0.182001608
0,70,11,0,2,-3.496607566
0,53,13,0,0,-1.638351923
0,70,6,0,0,-1.969432312
0,36,13,0,2,-1.581336482
0,63,3,0,0,-1.444771291
0,50,11,0,3,-3.509896799
1,48,10,0,2,0.004390348
0,62,4,1,1,-1.864330162
0,53,6,0,1,-4.09234656
0,43,2,0,0,-0.742757681
0,58,19,0,4,-2.790345444
0,67,4,0,1,-0.638848407
0,59,22,0,0,-1.141311043
0,55,1,1,0,0
0,82,2,0,0,-2.552329326
0,47,22,0,1,-1.277978218
0,43,8,0,0,-1.043272194
0,58,24,0,2,-1.361406646
0,41,4,0,1,-1.969432312
0,63,24,0,2,-2.716586532
0,50,17,0,1,-0.288882793
0,32,7,0,0,-3.170085661
0,37,6,0,2,-1.547402522
0,36,2,0,0,-0.050030934
0,45,11,0,2,-0.356246464
0,26,8,0,0,-1.969432312
0,80,11,0,0,-3.947650183
1,40,5,0,0,-0.129880921
0,35,5,0,1,-2.704556312
0,52,16,0,2,-2.204551353
1,38,19,0,3,-1.475344178
0,78,6,0,2,-0.368602943
0,57,10,0,1,-1.287716798
0,57,17,0,1,-3.283414346
0,32,6,0,0,-1.028060633
0,43,18,0,3,-2.273026291
0,60,4,0,1,0
0,54,11,0,1,-3.21140381
0,59,18,0,2,-1.041287222
0,56,7,0,0,-0.405115169
0,32,2,0,0,-1.707050741
0,29,4,0,1,-0.147108865
0,68,6,0,2,-2.368724895
0,50,4,0,0,-1.969432312
0,36,14,0,1,-0.736054682
0,37,6,0,0,-1.358290165
0,63,2,0,0,-3.729701449
0,42,1,0,0,0
0,47,15,0,2,-6.265901393
0,32,7,0,0,-0.918793862
0,31,2,0,0,0
0,39,11,0,1,-1.40283033
0,52,11,0,1,-5.521460918
0,46,12,0,2,-0.894773888
0,57,16,0,0,-0.108253585
1,47,10,1,1,-4.039856377
0,41,12,1,1,-2.159350925
0,49,8,0,2,-0.174591511
0,36,11,0,1,-5.426150738
0,35,18,0,2,-0.957112726
0,50,13,0,0,-3.228926161
0,75,10,0,0,-3.705008836
0,32,1,0,0,0
0,66,8,0,0,-1.257022025
0,38,1,0,0,0
0,58,8,0,1,-1.493879572
0,47,3,0,0,-0.441455046
0,44,8,0,1,-1.903808973
1,35,17,0,4,-0.604220971
0,39,8,0,1,-0.605136303
0,54,14,0,1,-1.901128006
0,58,7,0,0,-2.001740034
0,65,9,0,2,-4.122744037
0,55,6,0,1,-2.688247574
0,71,7,0,1,-3.251915679
0,35,4,0,1,-1.351699716
0,80,6,0,2,-3.39620984
0,27,3,0,0,0
0,39,8,0,2,-0.938536341
0,51,5,0,0,-0.973125669
0,47,6,0,0,-2.318714475
0,46,6,0,0,-3.226404091
0,51,0,1,0,0
1,34,6,0,1,-0.186811622
0,39,7,0,0,-0.459974094
0,84,10,0,0,-3.369698715
0,53,10,0,1,-2.909554577
0,34,3,0,1,-0.692947201
0,81,6,0,1,-2.18213894
0,63,12,0,2,-4.382026635
0,43,9,0,2,-0.003907625
1,59,16,2,1,-1.46015621
0,30,5,0,1,-3.036554268
0,61,22,0,2,-0.63412384
0,68,9,0,3,-0.652581219
0,48,2,0,0,-3.81217767
0,63,5,0,0,-2.284745175
0,26,3,0,0,-1.128556165
0,51,28,0,2,-4.23360663
0,72,6,0,1,-3.79869432
0,66,5,0,2,-6.074846156
0,38,12,0,2,-1.647659125
0,66,7,0,1,-1.379120157
0,35,3,0,0,-2.420243136
0,50,13,0,2,-0.012376271
0,68,0,1,0,0
0,62,5,0,1,-3.480240589
0,54,13,0,1,-1.518683549
0,38,3,0,0,0
0,45,10,0,2,-1.969432312
0,58,12,0,2,-6.165817934
0,49,8,0,1,-1.496109227
0,34,10,0,2,-1.513219055
0,43,3,0,0,-0.237876551
0,73,12,0,2,-3.358137892
0,43,10,0,2,-1.969432312
0,63,11,0,2,-1.909192566
0,80,6,0,1,-0.385221402
0,41,10,1,1,-1.71981097
0,60,19,0,2,-1.554003206
0,22,2,0,0,-4.342805922
0,34,3,0,0,-1.397962166
0,43,1,0,0,0
1,41,4,0,1,-7.264430223
0,34,12,0,2,-0.054456186
0,34,1,0,0,-0.14352401
0,87,4,0,0,-1.969432312
0,66,6,0,1,0
0,41,10,0,0,-2.342365963
0,37,3,0,2,-1.969432312
1,41,1,2,0,0
0,66,17,0,1,-1.289893867
0,33,3,0,0,-0.51902582
0,67,7,0,1,-3.645819965
0,48,7,0,1,-1.240291067
0,61,6,0,0,-3.208925494
0,67,4,0,1,-1.49744941
0,32,7,0,1,-2.561355822
0,59,9,0,2,-1.113827454
0,50,12,0,1,-0.55809195
0,37,8,0,1,-0.034280934
0,62,7,0,1,-2.586275144
0,52,4,0,0,-4.500810171
0,82,12,0,1,-0.996416776
0,63,3,0,1,-0.040405415
0,63,6,0,1,-2.091514123
0,64,6,0,2,-2.059638914
0,54,8,0,3,-2.431555474
0,53,6,0,2,-2.479322271
0,78,3,0,0,-1.969432312
0,62,14,0,3,-0.732095931
0,64,12,0,2,-4.615220522
0,37,11,0,2,0
0,30,6,0,2,-2.540842282
0,71,14,0,0,-2.002480501
0,65,13,0,0,-4.828313737
0,57,9,0,2,-2.310617265
0,52,8,0,1,-1.212677245
0,39,5,0,2,-1.180256278
0,39,4,0,2,-3.11903049
0,66,4,0,1,-2.079441542
0,55,5,0,0,-5.496768305
0,47,6,0,2,-4.290359446
0,72,10,0,2,-1.319009614
0,53,5,0,0,-1.809109108
0,70,1,0,0,0
0,45,4,0,2,-0.197841368
0,36,12,0,1,-0.84769794
0,52,6,0,1,-3.912023005
0,45,7,0,2,-2.417995945
0,74,10,1,2,-0.491022996
0,48,4,0,0,-1.969432312
0,35,5,0,0,-0.220896079
0,46,9,0,1,-1.969432312
0,76,17,0,0,-4.528209145
0,47,6,0,1,-0.103362513
0,70,9,0,1,-1.969432312
0,46,5,0,1,-6.319968614
0,39,6,0,0,-0.941352162
0,80,16,0,0,-4.906275279
0,38,1,0,0,0
0,28,3,0,0,-2.793608089
0,58,6,0,2,-0.938025224
0,42,16,0,2,-2.018911042
0,60,10,0,0,-0.171856507
1,55,7,1,0,-0.046672408
0,43,12,0,2,-0.217285742
0,56,8,0,2,-0.285551011
0,55,17,0,3,-1.24098263
0,32,1,0,0,-5.744604469
0,36,10,0,1,-0.507830115
0,50,21,0,3,-0.379797361
1,57,29,0,1,-0.210103938
0,45,8,0,0,-1.969432312
0,53,7,1,1,-1.969432312
0,48,8,0,4,-0.076773059
0,23,2,0,0,-1.715354138
0,80,11,0,1,-1.482805262
0,54,15,0,4,-0.06038715
0,58,19,0,3,-3.763603
0,48,8,0,3,-4.062845895
0,29,6,0,1,-0.679244275
0,59,10,0,2,-2.116935746
0,56,8,0,1,-1.395940738
0,44,7,0,2,-1.133514341
0,71,6,1,0,-0.194677579
1,45,8,2,1,-0.102254234
0,44,7,0,1,-2.307597635
0,58,14,0,2,-0.871317366
0,57,19,0,1,-0.621198681
0,55,11,0,2,-5.878135862
0,82,0,0,0,0
1,71,2,0,1,0
0,65,14,0,0,-1.148853505
0,69,11,0,2,-2.296603021
0,54,5,0,1,-2.213658884
0,68,5,0,1,-4.342805922
0,58,11,0,1,-1.680933914
0,31,4,0,0,-1.516403046
0,48,19,0,0,-0.949589017
0,64,11,0,1,-0.210967975
0,60,7,0,0,-2.067512971
0,79,16,0,2,-1.26655768
0,70,12,0,2,-2.842153186
0,63,7,0,2,-2.580977119
1,27,2,0,0,-2.434974281
0,58,13,0,2,-0.607336524
0,58,3,0,0,-2.309609708
0,65,9,0,2,-1.603952982
0,48,5,0,0,-1.969432312
0,43,2,0,0,-1.969432312
0,46,5,1,1,-0.037079008
0,43,6,0,1,-3.608221551
0,65,6,0,0,-2.509609262
0,70,15,0,1,-1.653912403
0,75,5,0,2,-2.271086426
0,50,5,0,1,0
0,36,5,0,0,-3.48675527
0,64,8,0,1,-3.191747157
1,36,7,0,0,-1.969432312
0,48,6,0,3,-1.969432312
0,62,21,0,1,-0.978432128
0,68,3,0,0,0
0,59,1,0,0,0
0,53,8,0,1,-2.343407088
0,37,3,0,1,-1.969432312
0,56,10,0,1,-3.568433301
0,41,14,0,2,-2.567853571
0,77,24,0,2,-1.479287228
0,53,2,0,0,-1.969432312
0,68,9,0,0,-3.942482213
0,68,8,0,2,-1.903138057
0,55,9,0,3,-0.319103942
0,57,8,0,1,-2.304587096
0,74,6,0,3,-7.13089883
0,73,13,0,2,-0.657008134
0,49,5,0,2,-2.47693848
0,69,5,0,0,-3.051244983
0,54,18,0,3,-1.951224244
0,29,10,0,0,-2.840439389
0,88,7,0,0,-5.02068563
0,28,6,0,0,-2.77900929
0,27,0,0,0,0
0,43,7,0,1,-1.969432312
0,56,9,0,0,-2.727233021
0,27,5,0,0,-0.103806169
0,50,12,0,1,-2.63108916
0,43,8,0,0,-0.935983365
0,68,3,0,0,-0.678258568
0,37,8,0,2,-1.969432312
1,60,2,0,1,0
0,38,12,0,0,-4.128936007
0,63,13,0,2,-0.521212717
0,64,2,0,0,0
0,41,9,0,0,-1.01694014
0,33,8,0,0,-0.208747671
0,64,9,0,2,-1.544118446
0,73,9,0,1,-6.165817934
0,54,12,0,1,-3.21140381
0,53,6,0,0,-0.812832024
0,59,2,0,1,-6.214608098
0,62,6,0,0,-2.88598141
0,60,8,0,1,-4.86653495
0,46,10,0,0,-0.361687486
0,39,8,0,2,-0.543521007
0,52,10,0,3,-2.118598257
0,67,5,0,1,-3.79423997
0,52,7,0,1,-4.039856377
0,65,1,0,0,0
0,84,1,0,0,-1.969432312
0,47,8,0,1,-0.764643182
0,46,4,0,1,-0.133645685
0,63,8,0,1,-3.288761952
0,78,5,0,0,-1.953337665
0,62,6,0,0,-4.022954566
0,30,7,0,2,-2.498599977
0,53,16,0,0,-2.60775248
0,74,2,0,0,-5.099466508
0,71,19,0,2,-2.691193084
1,45,4,0,1,-0.119797563
0,31,13,0,0,-1.225196441
0,58,6,0,0,-3.499913355
0,70,21,0,2,-0.880441079
0,62,4,0,0,-0.158761292
0,45,12,0,2,-5.472670754
1,74,4,1,0,-0.264225996
1,31,3,0,0,-3.189317023
0,63,3,0,0,-4.186459851
0,76,7,0,1,-5.005647753
0,54,9,0,1,-0.174591511
0,54,5,0,1,-2.177716111
0,57,13,0,1,-3.844364357
0,45,7,2,0,-0.078718585
0,54,22,0,1,-3.557851192
0,50,6,0,0,-0.167590592
0,29,3,0,0,0
1,35,2,0,1,-0.035627178
0,53,11,0,3,-2.084253099
0,71,11,0,1,-3.405205403
0,30,10,0,2,-3.313186504
0,82,0,0,0,0
0,48,10,0,1,-0.274436846
0,41,0,0,0,0
0,33,8,0,0,-1.91189527
1,59,23,0,4,0.008464078
0,68,9,0,1,-1.969432312
0,31,3,1,0,-2.121931593
0,39,7,0,1,-1.380709983
0,50,7,0,1,-2.539574051
0,80,1,0,0,-2.725705136
0,35,11,0,0,-3.968593357
0,44,14,0,2,-0.59529478
0,61,6,0,2,-1.875358493
0,55,13,0,1,-3.902072675
0,51,10,0,1,-1.428784413
1,34,5,1,1,0
0,45,12,0,1,-3.700952035
0,44,6,5,1,-0.22777928
1,30,2,0,0,0
0,41,2,0,0,-0.47176518
0,67,15,0,2,-1.735001135
0,42,3,0,1,-1.969432312
0,75,11,0,0,-2.692669099
0,41,6,0,1,-1.105939064
0,39,12,0,1,-2.65498348
0,70,6,0,0,-4.366153286
0,63,6,0,1,-4.84089252
0,41,12,0,2,-3.937340813
0,59,10,0,2,-0.804078741
0,52,12,0,2,-0.012578782
1,42,17,0,2,-0.017044435
0,57,12,0,0,-1.969432312
1,59,12,0,2,-0.028193734
0,49,15,0,3,-0.336172282
0,67,8,0,1,-3.835061964
0,49,8,0,2,-2.617295838
0,59,6,0,1,-0.552863635
0,27,7,0,2,-2.447610865
0,57,12,0,2,-1.370027389
0,67,4,0,0,-1.969432312
0,32,5,0,1,-0.83609419
0,59,9,0,0,-2.103734234
0,77,8,0,1,-1.243406874
0,48,20,0,3,-1.633218441
0,45,5,0,0,-0.166526951
0,45,5,0,1,-2.090704734
0,82,7,0,0,-4.933674253
0,63,3,0,1,-4.439655748
0,59,4,0,1,-1.969432312
0,50,5,0,0,-1.767847649
0,49,7,0,1,-2.544656654
0,41,8,1,1,-1.831956659
0,50,14,0,4,-1.810942289
0,73,11,0,2,-3.442019376
0,53,10,0,1,-0.005917474
0,38,5,0,2,-1.131342113
0,80,2,0,0,-5.80914299
1,26,5,0,0,-0.482886255
1,69,15,0,2,-0.891598119
0,77,13,0,1,-6.032286542
0,68,7,0,2,-1.749274858
0,74,8,0,5,-3.053361386
0,59,23,0,3,-1.595535007
0,32,8,0,0,-2.437259996
0,39,5,0,0,-1.969432312
0,49,14,0,1,-3.085656981
0,53,14,0,2,-3.780994743
0,56,8,0,1,-3.299543728
0,62,5,0,1,-1.969432312
0,47,18,0,3,-0.183802653
0,27,7,0,0,-0.438970187
0,42,11,0,3,-0.749717532
0,43,7,0,3,-1.969432312
0,59,8,0,2,-4.045554398
0,30,9,0,1,-2.352826309
0,32,11,0,1,-2.195526021
0,57,1,0,0,-1.275110832
0,42,2,0,0,-1.770781063
0,44,8,0,2,-0.643785751
0,67,25,0,1,-4.947660495
0,35,12,0,1,-0.137998498
0,72,23,0,2,-2.311625838
0,25,4,0,0,-2.600991129
0,52,8,0,0,-1.822631133
0,46,5,0,0,-1.969432312
0,44,10,0,2,-0.377315065
0,47,8,0,1,-4.439655748
0,53,7,0,2,-3.989984547
0,37,6,0,1,-1.969432312
0,87,10,0,0,-6.319968614
0,65,2,0,0,-1.969432312
0,65,21,0,1,-3.414282621
0,33,7,0,1,-1.604450371
0,72,8,0,2,-4.605170186
0,65,19,0,3,-0.812155967
0,31,9,0,2,-2.176833888
0,83,5,0,0,-1.969432312
0,59,13,0,1,-2.508380006
0,80,7,0,2,-1.750425606
0,55,10,0,2,-4.335143049
0,59,5,0,4,-4.186459851
0,33,7,0,2,-2.171556831
0,60,9,0,0,-3.146555163
0,63,19,0,0,-3.79869432
0,61,19,0,1,-0.129084153
0,61,7,0,1,-0.021019367
0,62,10,0,0,-3.526760605
0,72,8,0,1,-1.969432312
0,44,7,0,2,-1.762006511
0,58,5,0,1,-3.503230107
0,59,18,0,1,-0.731888009
0,70,11,0,1,-1.434644622
0,67,5,0,1,-5.035953102
0,39,2,0,0,-4.537511538
0,40,11,0,2,-1.420471813
0,44,1,0,0,0
0,60,12,0,2,-0.114289146
0,44,19,0,2,-0.453500557
0,49,6,0,0,-3.989984547
1,38,9,0,1,-0.190676361
0,76,11,0,0,-1.204639693
0,37,10,0,3,-0.424342164
0,56,11,0,2,-0.131134268
1,67,20,0,3,-1.969432312
0,64,32,0,3,-0.770676383
0,44,7,0,1,0
0,38,12,0,1,-1.315276874
0,73,5,0,0,-6.074846156
0,61,7,0,2,-1.969432312
0,84,12,0,0,-2.270117903
0,52,12,0,1,-1.765507098
0,50,12,0,2,-0.468884256
0,40,15,0,2,-6.645391015
0,41,6,0,2,-3.543913684
0,82,8,0,0,-3.523365016
0,63,3,0,0,-2.22192719
0,66,8,0,1,-5.472670754
0,63,10,0,1,-4.080441657
0,59,9,0,1,-1.969432312
0,58,10,0,1,-1.1248536
0,38,12,0,1,-2.519498095
1,41,4,1,2,-1.969432312
0,72,22,0,0,-4.074541935
0,64,2,0,0,-4.791499764
0,60,7,0,1,0.085994193
0,49,15,0,4,-1.610939039
0,41,5,0,1,-0.717849793
0,50,27,0,5,-5.572754212
0,57,17,0,1,-3.405205403
0,34,2,0,0,0
0,43,4,0,0,-1.047539018
0,52,2,0,0,0
0,48,4,0,0,-0.380528623
0,53,6,0,1,-1.969432312
0,65,5,0,1,-2.889572078
0,58,9,0,1,-0.966531948
0,43,3,0,1,-1.969432312
0,66,16,0,5,-1.969432312
0,30,6,0,0,-3.759301918
0,46,3,2,0,-0.029428811
0,48,8,0,0,-1.969432312
0,53,17,0,7,-1.249667764
0,55,19,0,1,-1.670781543
0,39,12,0,0,-1.56303154
0,71,11,0,3,-0.740029166
0,40,7,0,1,-0.647027245
0,46,4,0,1,-2.097198263
0,51,25,0,3,-1.320132159
0,29,4,0,0,-0.776311422
0,45,6,0,2,-1.010601411
0,64,8,0,2,-0.154200681
0,52,7,0,2,-3.582719258
0,89,6,0,0,-5.991464547
0,76,6,0,0,-0.195893237
0,45,22,0,2,-1.041003976
0,44,6,0,2,-0.811480368
0,35,5,0,1,-0.395712817
0,62,11,0,1,-1.713133149
0,62,7,0,2,-3.244193633
0,36,4,0,0,-0.586807145
0,60,10,0,1,-2.861201381
0,61,4,0,2,-1.546463113
0,73,4,0,2,-3.286084575
1,54,21,0,6,-0.353252237
0,44,12,0,2,-1.969432312
0,67,9,0,1,-1.628620732
0,42,14,0,0,-0.476585241
0,64,12,0,0,-6.502290171
0,51,9,0,1,-3.196625216
0,65,10,0,2,0
0,64,8,0,2,-0.03386707
0,41,13,0,5,-0.377460912
0,48,11,0,1,-3.912023005
0,62,7,0,1,-1.288441961
0,60,9,0,2,-1.969432312
0,51,11,0,9,0
0,80,10,0,2,-5.426150738
0,56,16,0,3,-1.528780009
0,39,10,0,2,-1.5847453
0,36,6,0,0,0
0,53,10,0,0,-0.587166857
0,66,3,0,0,-6.074846156
0,35,8,0,1,-2.427015171
0,46,3,0,0,-1.943513024
1,55,10,0,1,0.080104244
0,34,12,0,1,-0.372949516
0,26,3,0,0,-0.510325749
0,26,6,0,0,-1.513219055
0,52,6,0,0,-3.503230107
0,58,8,1,1,-1.427116356
0,42,8,0,0,-0.813282982
0,51,7,0,1,-1.616966179
0,66,2,0,0,-0.822117562
0,62,14,0,3,-1.307852935
0,87,8,0,0,-1.969432312
0,63,13,0,1,-3.73387682
0,30,5,0,0,-0.561943495
0,47,1,0,1,0
0,57,7,0,1,-1.969432312
0,37,10,0,2,-2.049494465
0,65,6,0,1,-1.079986825
0,69,9,0,1,-4.240527072
0,61,5,0,0,-1.969432312
0,38,10,0,1,-0.670994376
0,43,7,0,1,-1.783196239
0,54,13,0,1,-5.11599581
0,44,10,0,2,-2.093946228
0,48,7,0,2,-5.65499231
0,63,15,0,0,-2.904065085
0,46,22,0,0,-3.17725415
1,42,0,2,0,0
0,41,14,0,0,-0.95010608
0,35,15,0,1,-0.044579043
0,34,5,0,2,-0.371353578
0,29,4,0,0,-2.107841016
0,45,9,0,0,-3.47054746
0,35,7,0,1,-0.736681183
0,73,5,0,1,-1.400799047
0,69,13,0,2,-2.721135441
0,45,18,0,3,-1.044408235
0,53,12,0,2,-0.84304027
0,29,7,0,2,-3.39620984
0,74,9,0,2,-2.624168717
0,63,17,0,1,-2.629701235
0,35,2,0,0,-0.870600606
0,43,15,0,1,-2.427015171
0,42,17,0,3,-0.782196997
0,80,13,0,0,-3.519980918
0,58,11,0,1,-1.779040697
0,86,14,0,1,-3.429596856
0,28,4,0,0,0
0,42,12,0,0,-0.184884839
0,59,22,0,3,-2.761450978
0,43,11,0,1,-3.958066944
0,27,5,0,0,-0.829196025
0,40,11,0,1,-0.7271177
0,59,13,0,2,-0.672756491
0,63,1,0,0,-0.045834536
0,65,5,0,0,-2.649309706
0,63,12,0,3,-2.877060744
0,63,6,0,1,-0.579997083
0,30,10,0,0,-1.969432312
0,45,5,0,1,-1.604450371
0,80,14,0,0,-2.370863934
0,55,7,0,0,-2.3227878
0,61,12,0,1,-1.999521919
0,83,4,0,0,0
0,44,13,0,3,-1.615959129
0,31,6,0,0,-0.099268002
0,77,21,0,0,-4.422848629
0,57,8,0,1,-1.161232651
0,46,11,0,5,-2.061994628
0,42,5,0,1,-1.969432312
0,67,8,0,0,-3.516608233
0,33,5,0,0,-1.162830861
0,34,2,0,0,-1.969432312
0,49,5,0,0,-0.21109147
0,54,7,0,1,-2.463928243
0,42,9,0,1,-0.026960182
0,57,8,0,2,-0.068492996
0,58,4,0,1,-3.174858939
0,48,5,1,1,-0.447694342
0,87,6,0,0,-2.294616923
0,86,7,0,0,-2.682382454
0,68,12,0,1,-3.942482213
0,88,7,0,0,-1.969432312
0,76,20,0,2,-2.818423259
0,70,8,0,0,-3.575550769
0,72,12,0,0,-2.455736272
0,59,9,0,1,-2.023439352
0,49,14,0,0,-2.458069996
0,24,7,0,0,-0.078934988
0,56,2,0,0,-4.65646348
0,54,10,0,1,-0.048350261
0,41,7,0,0,-9.210340372
0,46,6,0,1,-0.422967383
0,41,8,0,2,-1.11108981
0,64,19,0,4,-4.068676815
0,30,4,0,0,0
1,42,4,0,0,-0.506335718
0,89,9,0,0,-5.339139361
0,43,10,0,1,-3.375529635
0,63,20,0,1,-1.77136878
0,37,7,0,1,-1.170860453
0,55,6,0,0,-0.00040008
0,26,2,0,0,-1.969432312
0,68,2,0,0,-0.966269102
0,38,7,0,1,-1.674509909
0,48,4,0,0,-0.385515433
0,26,4,1,1,-1.969432312
0,48,10,0,1,-1.296819355
0,52,9,0,1,-1.255266099
0,44,14,0,0,-1.090049058
0,61,5,0,1,-3.506557897
0,66,7,0,2,-4.803621125
0,42,13,0,2,-1.984131362
0,67,6,0,2,-0.603489309
0,49,2,0,0,-2.023439352
1,35,6,0,2,0
0,53,7,0,1,-1.969432312
0,51,10,0,1,-1.583282955
0,49,11,0,3,-1.969432312
0,53,8,0,0,-0.767439785
0,58,8,0,1,-0.761854379
0,46,7,0,1,-0.092663685
0,51,6,0,0,-4.261580482
0,45,3,2,0,-0.622688717
0,33,4,1,0,-0.085231144
0,51,10,0,2,-1.969432312
0,64,18,0,4,-3.763603
0,60,8,0,1,-4.128936007
0,39,10,0,1,0.034304804
0,85,3,0,0,-1.915963073
1,27,9,0,0,-0.016841017
0,29,8,0,0,-0.174472442
0,65,5,0,1,-1.251763468
0,50,46,0,6,-1.319009614
0,61,14,0,1,-1.259837937
0,26,2,0,0,-1.969432312
0,61,9,0,1,-1.938636665
0,28,8,0,0,-3.191747157
0,56,11,0,2,-1.205974807
0,49,12,0,2,-1.969432312
0,88,5,0,0,-7.824046011
0,39,6,0,2,-5.403677882
0,55,13,0,2,-0.708057793
0,56,12,0,2,-3.839702344
0,44,9,0,1,-2.30058709
0,64,14,1,2,-0.476424197
0,72,21,0,1,-3.547379892
0,51,13,0,2,-5.914503506
0,39,13,0,1,-0.69615169
0,56,14,0,3,-2.350725468
0,43,5,0,1,-2.330984568
0,44,8,0,2,-0.804078741
0,41,17,0,2,-3.083471188
0,41,7,0,0,-1.969432312
0,70,7,0,0,-1.019708691
0,36,4,2,0,-0.320067533
0,53,17,0,1,-2.044074398
0,47,11,0,2,-2.093946228
0,66,5,0,2,-3.405205403
0,71,8,1,0,-4.51899249
0,53,12,0,2,-0.261624538
0,50,7,0,1,-5.005647753
0,69,4,0,0,-1.969432312
0,28,2,0,0,-1.739546598
1,45,11,0,4,-0.080667903
0,49,11,0,0,-0.787018396
0,33,11,0,2,-0.423578164
0,60,6,0,1,-0.168537002
0,34,6,0,2,0
0,34,14,0,2,-3.381394754
0,44,11,0,1,-1.969432312
0,52,4,0,1,-3.713172147
0,49,8,0,0,-0.260196616
0,71,6,0,1,-1.969432312
0,46,3,0,1,-1.969432312
0,48,11,0,1,-1.085597352
0,62,8,0,1,-3.626844063
0,41,10,0,0,-0.127606125
1,50,2,0,1,0
0,37,4,0,0,-2.155890714
0,57,8,0,1,-0.008032172
0,43,8,0,2,-1.548813291
0,47,6,0,1,0.535323095
0,44,11,0,0,-2.021172634
0,32,9,0,2,-0.783947545
0,29,0,0,0,0
0,30,9,0,0,-0.581784713
